ForeFlight Logbook Import,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Text,Text,Text,YYYY,Text,Text,Text,Text,Text,Text,Boolean,Boolean,Boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N252B,,M20J,,,M20J,airplane,airplane_single_engine_land,retractable_tricycle,Piston,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N22HF,,R22,,,Robinson R-22,rotorcraft,rotorcraft_helicopter,skids,Piston,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N122WD,,P46T,,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N9184F,,PA46,,,PA46-310P,airplane,airplane_single_engine_land,retractable_tricycle,Piston,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N440RP,,R44,,,Robinson R-44,rotorcraft,rotorcraft_helicopter,skids,Piston,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N99EC,,M20K,,,M20K,airplane,airplane_single_engine_land,retractable_tricycle,Piston,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N87RY,,BE36,,,BE-36,airplane,airplane_single_engine_land,retractable_tricycle,Piston,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N58HC,,TBM7,,,TBM700,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N9104N,,P46T,,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N92884,,P46T,,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N12321,aircraft,P46T,1996,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AircraftID,FROM,TO,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,Distance,DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,FlightReview,Checkride,IPC,PilotComments
11/18/20,N12321,KPHL,KRKD,,22:48,22:58,0:59,1:04,,,2.3,2.3,0,2,2.3,2.3,372,0,0,1,1,1,0.7,0,0,0,0,0,0,1;RNAV (GPS) RWY 31;31;KRKD;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
11/15/20,N12321,KTUL,KPHL,,17:22,17:27,20:23,20:38,,,3.3,3.3,0,0,3.3,3.3,998,1,1,0,0,1,1,0,0,0,0,0,0,1;ILS V RWY 17 (CONVERGING);17;KPHL;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
11/14/20,N12321,KSMO,KBUR,,18:49,18:54,19:02,19:07,,,0.3,0.3,0,0,0.3,0,12,1,1,0,0,1,,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
11/14/20,N12321,KBUR,KTUL,,20:00,20:05,23:50,0:05,,,4.2,4.2,0,0.3,4.2,4.2,1106,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/18/20,N12321,KLBB,KSMO,CNX EED.BOGET2,,,,,,,4.4,4.4,0,0,4.4,4.4,828,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/18/20,N12321,KBNA,KLBB,MEM,,,,,,,3.7,3.7,0,0,3.7,3.7,759,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/17/20,,KRKD,KPHL,,16:56,17:06,19:29,19:35,,,2.7,2.7,0,0,2.7,2.7,372,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/17/20,N12321,KPHL,KBNA,,19:52,20:20,23:31,23:46,,,3.9,3.9,0,0.1,3.9,3.9,585,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/11/20,N12321,KPHL,KRKD,DITCH V312 JIMEE WAVEY SHLEP HTO J55 ENE,,,,,,,1.7,1.7,0,0,0,1.7,372,1,1,0,0,1,0.4,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/10/20,,KRKD,KPHL,,17:40,17:47,19:59,20:01,,,2.2,2.2,0,0,2.2,2.2,372,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Adam Perkins;Passenger;,Susan McConnell;Passenger;susan@turfgirl.com,,,,,FALSE,FALSE,FALSE,
10/2/20,N12321,KSMO,KWHP,,,,,,,,0.4,0.4,0,0,0.4,0.4,15,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/2/20,N12321,KSUS,KRKD,,21:36,21:40,1:17,1:32,,,3.8,3.8,0,2,3.8,3.8,1020,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
10/2/20,N12321,KSAF,KSUS,TAFOY2 FTI ICT,,,,,,,3.4,3.4,0,0,3.4,3.4,760,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Adam Perkins;Passenger;,,,,,,FALSE,FALSE,FALSE,
10/1/20,N12321,KWHP,KSAF,PMD,,,,,,,2.8,2.8,0,0,2.8,2.8,612,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/14/20,N12321,KPUB,KSMO,,20:52,21:13,0:37,0:52,,,3.5,3.5,0,0,3.5,3.5,722,1,1,0,0,1,1.2,0,0,0,0,0,0,1;RNAV (GPS);21;KSMO;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/14/20,N12321,KSUS,KPUB,,17:24,17:30,20:31,20:46,,,3,3,0,0,3,3,650,1,1,0,0,1,1,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/13/20,N12321,KRKD,KPHL,,15:51,15:51,18:04,18:19,,,2.5,2.5,0,0,2.5,2.5,372,1,1,0,0,1,0.3,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Patrick Perkins;Passenger;,,,,,,FALSE,FALSE,FALSE,
9/13/20,N12321,KPHL,KSUS,,19:24,19:35,23:22,23:37,,,3.8,3.8,0,0,3.8,3.8,719,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/11/20,N12321,KGHG,KRKD,,,,,,,,0.8,0.8,0,0,0.8,0.8,136,1,1,0,0,1,0.1,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/11/20,N12321,KRKD,KGHG,,,,,,,,1.2,1.2,0,0,1.2,1.2,136,1,1,0,0,1,0.5,0,0,0,0,0,0,1;RNAV (GPS);06;KGHG;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/9/20,N12321,KPHL,KRKD,DITCH V312 JIMEE WAVEY SHLEP HTO J55 ENE,,,,,,,1.8,1.8,0,0.5,1.8,1.8,372,1,0,0,1,1,1.5,0,0,0,0,0,0,1;RNAV (GPS);13;KRKD;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/9/20,N12321,3B1,KPHL,RANGY KJOHN ALB DNY LAAYK LVZ V29 PTW,,,,,,,2.6,2.6,0,0,2.6,2.6,419,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
9/9/20,N12321,KBGR,3B1,59B,,,,,,,1.2,1.2,0,0,1.2,1.2,50,1,1,0,0,1,0,0,0,0,0,0,0,1;RNAV (GPS);13;59B;,1;RNAV (GPS);14;3B1;,,,,,0,1.2,0,0,,,,,,,,,TRUE,FALSE,TRUE,
9/9/20,N12321,3B1,KBGR,,,,,,,,2,2,0,0,2,2,50,1,1,0,0,1,0,0,0,0,0,0,0,1;VOR;29;KMLT;,1;ILS;15;KBGR;,1;RNAV (GPS);15;KBGR;,,,,0,2,0,0,,,,,,,,,FALSE,FALSE,FALSE,MULTIPLE APPROACHES AT MLT THEN BGR
9/9/20,N12321,KRKD,3B1,BGR,,,,,,,1,1,0,0,1,1,86,1,1,0,0,1,0.5,0,0,0,0,0,3,1;RNAV (GPS);14;3B1;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/29/20,N12321,KOMA,KGYY,EDENS.LUCIT1,,,,,,,1.7,1.7,0,0,1.7,1.7,382,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Dima;Passenger;,,,,,,FALSE,FALSE,FALSE,
8/29/20,N12321,KGYY,KRKD,LEWKE GIJ JHW ALB,,,,,,,3,3,0,0,3,3,818,1,1,0,0,1,1,0,0,0,0,0,0,1;RNAV (GPS);13;KRKD;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/28/20,N12321,KHND,KOMA,JNC CYS,,,,,,,3.6,3.6,0,0.2,3.6,3.6,955,1,0,0,1,1,1.8,3.6,0,0,0,0,0,,,,,,,0,0,0,0,,,Dima;Passenger;,,,,,,FALSE,FALSE,FALSE,
8/28/20,N12321,KSMO,KHND,LANGE PMD DAG,,,,,,,1.1,1.1,0,0,1.1,1.1,201,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Dima;Passenger;,,,,,,FALSE,FALSE,FALSE,
8/19/20,N12321,KSMO,KSQL,VTU DOCAL AMEBY,,,,,,,1.5,1.5,0,0,1.5,1.5,280,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Noah Heller;Passenger;noah@3rodeo.com,Matt;Passenger;,,,,,FALSE,FALSE,FALSE,
8/19/20,N12321,KSQL,KSMO,OSI EUGEN V27 BSR OHIGH DARTS,,,,,,,1.6,1.6,0,0,1.6,1.6,280,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,Matt;Passenger;,Noah Heller;Passenger;noah@3rodeo.com,,,,,FALSE,FALSE,FALSE,
8/15/20,N12321,KSMO,KCMA,,,,,,,,0.5,0.5,0,0,0.5,0,34,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/15/20,N12321,KCMA,KCRQ,,17:45,18:15,19:04,19:13,,,1,1,0,0,1,1,112,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/15/20,N12321,KCRQ,KSMO,,20:32,20:44,21:14,21:29,,,0.7,0.7,0,0,0.7,0.7,79,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/5/20,N12321,KAPA,KSMO,,14:50,15:02,18:37,18:52,,,4,4,0,0,4,4,733,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/4/20,N12321,KGYY,KAPA,,19:34,19:44,23:38,23:53,,,4.3,4.3,0,0,4.3,4.3,803,1,1,0,0,1,1,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/4/20,N12321,KPYM,KGYY,,13:27,13:33,17:21,17:36,,,4.2,4.2,0,0,4.2,4.2,746,1,1,0,0,1,2.5,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
8/2/20,N12321,KPHL,KPYM,DITCH J225 JFK DPK PVD,,,,,,,1.4,1.4,0,0,1.4,1.4,238,1,1,0,0,1,0,0,0,0,0,0,0,1;RNAV (GPS);15;KPYM;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
7/31/20,N12321,KRKD,KPHL,LFV SEY HTO J121 PLUME J55 BRIGS,,,,,,,2.5,2.5,0,0,2.5,2.5,372,1,1,0,0,1,0.4,0,0,0,0,0,0,1;ILS;17;KPHL;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
7/17/20,N12321,KGHG,KRKD,,,,,,,,0.8,0.8,0,0,0.8,0.8,136,1,1,0,0,1,0.3,0,0,0,0,0,0,1;RNAV (GPS);13;KRKD;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
5/22/20,N12321,KRKD,KGHG,,,,,,,,0.9,0.9,0,0,0.9,0.9,136,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
3/18/20,N12321,KOMA,KRKD,,15:51,15:57,20:06,20:21,,,4.5,4.5,0,0,4.5,4.5,1189,1,1,0,0,1,1.5,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
3/17/20,N12321,KSMO,KPGA,,20:32,20:42,22:15,22:30,,,2,2,0,0,2,2,384,1,1,0,0,1,0.5,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
3/17/20,N12321,KPGA,KOMA,,23:45,23:50,2:42,2:57,,,2.8,2.8,0,1.4,2.8,2.8,769,1,0,0,1,1,1,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
2/2/20,N12321,KAPA,KHII,,20:19,20:24,23:20,23:35,,,2.9,2.9,0,0,2.9,2.9,545,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
2/2/20,N12321,KHII,KSMO,,23:36,0:03,1:23,1:38,,,2,2,0,0,2,2,206,1,1,0,0,1,0,0,0,0,0,0,0,1;RNAV (GPS);21;KSMO;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
2/2/20,N12321,KOMA,KAPA,,16:15,16:20,18:40,18:55,,,2.7,2.7,0,0,2.7,2.7,422,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
2/1/20,N12321,KCAK,KOMA,,22:35,22:45,2:00,2:15,,,3.3,3.3,0,2.7,3.3,3.3,653,1,0,0,1,1,0.7,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
2/1/20,N12321,KRKD,KCAK,,18:41,18:49,22:02,22:05,,,3.4,3.4,0,0,3.4,3.4,577,1,1,0,0,1,1,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
12/30/19,N12321,KRKD,KBED,ENE KLWM,,,,,,,1,1,0,0,1,1,135,1,1,0,0,1,0.7,0,0,0,0,0,0,1;ILS;11;KBED;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
12/30/19,N12321,KBED,KRKD,LBSTA,,,,,,,0.8,0.8,0,0,0.8,0.8,135,1,1,0,0,1,0.8,0.6,0,0,0,0,0,1;RNAV (GPS);03;KRKD;,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
12/23/19,N12321,KRKD,KPHL,LFV SEY HTO J121 PLUME J55 BRIGS,,,,,,,2,2,0,0,2,2,372,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,FALSE,FALSE,FALSE,
