ForeFlight Logbook Import,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N87RY,,BE36,,,BE-36,airplane,airplane_single_engine_land,retractable_tricycle,Piston,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N58HC,,TBM7,,,TBM700,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N9104N,,P46T,,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N92884,,P46T,,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N12321,aircraft,P46T,1996,,P46T DLX,airplane,airplane_single_engine_land,retractable_tricycle,Turboprop,false,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,Distance,DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,FlightReview,Checkride,IPC,PilotComments
2020-11-18,N12321,KPHL,KRKD,,22:48,22:58,00:59,01:04,,,2.3,2.3,0.0,2.0,2.3,2.3,372.0,1,0,1,1,1,0.7,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS) RWY 31;31;KRKD;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-11-15,N12321,KTUL,KPHL,,17:22,17:27,20:23,20:38,,,3.3,3.3,0.0,0.0,3.3,3.3,998.0,1,1,0,0,1,1.0,0.0,0.00,0.00,0.00,0.00,0,1;ILS V RWY 17 (CONVERGING);17;KPHL;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-11-14,N12321,KSMO,KBUR,,18:49,18:54,19:02,19:07,,,0.3,0.3,0.0,0.0,0.3,0.0,12.0,1,1,0,0,1,,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-11-14,N12321,KBUR,KTUL,,20:00,20:05,23:50,00:05,,,4.2,4.2,0.0,0.3,4.2,4.2,1106.0,1,0,0,1,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-18,N12321,KLBB,KSMO,CNX EED.BOGET2,,,,,,,4.4,4.4,0.0,0.0,4.4,4.4,828.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-18,N12321,KBNA,KLBB,MEM,,,,,,,3.7,3.7,0.0,0.0,3.7,3.7,759.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-17,,KRKD,KPHL,,16:56,17:06,19:29,19:35,,,2.7,2.7,0.0,0.0,2.7,2.7,372.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-17,N12321,KPHL,KBNA,,19:52,20:20,23:31,23:46,,,3.9,3.9,0.0,0.1,3.9,3.9,585.0,1,0,0,1,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-11,N12321,KPHL,KRKD,DITCH V312 JIMEE WAVEY SHLEP HTO J55 ENE,,,,,,,1.7,1.7,0.0,0.0,0.0,1.7,372.0,1,1,0,0,1,0.4,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-10,,KRKD,KPHL,,17:40,17:47,19:59,20:01,,,2.2,2.2,0.0,0.0,2.2,2.2,372.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Adam Perkins;Passenger;,Susan McConnell;Passenger;susan@turfgirl.com,,,,,false,false,false,
2020-10-02,N12321,KSMO,KWHP,,,,,,,,0.4,0.4,0.0,0.0,0.4,0.4,15.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-02,N12321,KSUS,KRKD,,21:36,21:40,01:17,01:32,,,3.8,3.8,0.0,2.0,3.8,3.8,1020.0,1,0,0,1,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-10-02,N12321,KSAF,KSUS,TAFOY2 FTI ICT,,,,,,,3.4,3.4,0.0,0.0,3.4,3.4,760.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Adam Perkins;Passenger;,,,,,,false,false,false,
2020-10-01,N12321,KWHP,KSAF,PMD,,,,,,,2.8,2.8,0.0,0.0,2.8,2.8,612.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-14,N12321,KPUB,KSMO,,20:52,21:13,00:37,00:52,,,3.5,3.5,0.0,0.0,3.5,3.5,722.0,1,1,0,0,1,1.2,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);21;KSMO;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-14,N12321,KSUS,KPUB,,17:24,17:30,20:31,20:46,,,3.0,3.0,0.0,0.0,3.0,3.0,650.0,1,1,0,0,1,1.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-13,N12321,KRKD,KPHL,,15:51,15:51,18:04,18:19,,,2.5,2.5,0.0,0.0,2.5,2.5,372.0,1,1,0,0,1,0.3,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Patrick Perkins;Passenger;,,,,,,false,false,false,
2020-09-13,N12321,KPHL,KSUS,,19:24,19:35,23:22,23:37,,,3.8,3.8,0.0,0.0,3.8,3.8,719.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-11,N12321,KGHG,KRKD,,,,,,,,0.8,0.8,0.0,0.0,0.8,0.8,136.0,1,1,0,0,1,0.1,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-11,N12321,KRKD,KGHG,,,,,,,,1.2,1.2,0.0,0.0,1.2,1.2,136.0,1,1,0,0,1,0.5,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);06;KGHG;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-09,N12321,KPHL,KRKD,DITCH V312 JIMEE WAVEY SHLEP HTO J55 ENE,,,,,,,1.8,1.8,0.0,0.5,1.8,1.8,372.0,1,0,0,1,1,1.5,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);13;KRKD;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-09,N12321,3B1,KPHL,RANGY KJOHN ALB DNY LAAYK LVZ V29 PTW,,,,,,,2.6,2.6,0.0,0.0,2.6,2.6,419.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-09-09,N12321,KBGR,3B1,59B,,,,,,,1.2,1.2,0.0,0.0,1.2,1.2,50.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);13;59B;,1;RNAV (GPS);14;3B1;,,,,,0.0,1.2,0.0,0.0,,,,,,,,,true,false,true,
2020-09-09,N12321,3B1,KBGR,,,,,,,,2.0,2.0,0.0,0.0,2.0,2.0,50.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,1;VOR;29;KMLT;,1;ILS;15;KBGR;,1;RNAV (GPS);15;KBGR;,,,,0.0,2.0,0.0,0.0,,,,,,,,,false,false,false,MULTIPLE APPROACHES AT MLT THEN BGR
2020-09-09,N12321,KRKD,3B1,BGR,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,86.0,1,1,0,0,1,0.5,0.0,0.00,0.00,0.00,0.00,3,1;RNAV (GPS);14;3B1;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-29,N12321,KOMA,KGYY,EDENS.LUCIT1,,,,,,,1.7,1.7,0.0,0.0,1.7,1.7,382.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Dima;Passenger;,,,,,,false,false,false,
2020-08-29,N12321,KGYY,KRKD,LEWKE GIJ JHW ALB,,,,,,,3.0,3.0,0.0,0.0,3.0,3.0,818.0,1,1,0,0,1,1.0,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);13;KRKD;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-28,N12321,KHND,KOMA,JNC CYS,,,,,,,3.6,3.6,0.0,0.2,3.6,3.6,955.0,1,0,0,1,1,1.8,3.6,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Dima;Passenger;,,,,,,false,false,false,
2020-08-28,N12321,KSMO,KHND,LANGE PMD DAG,,,,,,,1.1,1.1,0.0,0.0,1.1,1.1,201.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Dima;Passenger;,,,,,,false,false,false,
2020-08-19,N12321,KSMO,KSQL,VTU DOCAL AMEBY,,,,,,,1.5,1.5,0.0,0.0,1.5,1.5,280.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Noah Heller;Passenger;noah@3rodeo.com,Matt;Passenger;,,,,,false,false,false,
2020-08-19,N12321,KSQL,KSMO,OSI EUGEN V27 BSR OHIGH DARTS,,,,,,,1.6,1.6,0.0,0.0,1.6,1.6,280.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,Matt;Passenger;,Noah Heller;Passenger;noah@3rodeo.com,,,,,false,false,false,
2020-08-15,N12321,KSMO,KCMA,,,,,,,,0.5,0.5,0.0,0.0,0.5,0.0,34.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-15,N12321,KCMA,KCRQ,,17:45,18:15,19:04,19:13,,,1.0,1.0,0.0,0.0,1.0,1.0,112.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-15,N12321,KCRQ,KSMO,,20:32,20:44,21:14,21:29,,,0.7,0.7,0.0,0.0,0.7,0.7,79.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-05,N12321,KAPA,KSMO,,14:50,15:02,18:37,18:52,,,4.0,4.0,0.0,0.0,4.0,4.0,733.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-04,N12321,KGYY,KAPA,,19:34,19:44,23:38,23:53,,,4.3,4.3,0.0,0.0,4.3,4.3,803.0,1,1,0,0,1,1.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-04,N12321,KPYM,KGYY,,13:27,13:33,17:21,17:36,,,4.2,4.2,0.0,0.0,4.2,4.2,746.0,1,1,0,0,1,2.5,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-08-02,N12321,KPHL,KPYM,DITCH J225 JFK DPK PVD,,,,,,,1.4,1.4,0.0,0.0,1.4,1.4,238.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);15;KPYM;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-07-31,N12321,KRKD,KPHL,LFV SEY HTO J121 PLUME J55 BRIGS,,,,,,,2.5,2.5,0.0,0.0,2.5,2.5,372.0,1,1,0,0,1,0.4,0.0,0.00,0.00,0.00,0.00,0,1;ILS;17;KPHL;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-07-17,N12321,KGHG,KRKD,,,,,,,,0.8,0.8,0.0,0.0,0.8,0.8,136.0,1,1,0,0,1,0.3,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);13;KRKD;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-05-22,N12321,KRKD,KGHG,,,,,,,,0.9,0.9,0.0,0.0,0.9,0.9,136.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-03-18,N12321,KOMA,KRKD,,15:51,15:57,20:06,20:21,,,4.5,4.5,0.0,0.0,4.5,4.5,1189.0,1,1,0,0,1,1.5,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-03-17,N12321,KSMO,KPGA,,20:32,20:42,22:15,22:30,,,2.0,2.0,0.0,0.0,2.0,2.0,384.0,1,1,0,0,1,0.5,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-03-17,N12321,KPGA,KOMA,,23:45,23:50,02:42,02:57,,,2.8,2.8,0.0,1.4,2.8,2.8,769.0,1,0,0,1,1,1.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-02-02,N12321,KAPA,KHII,,20:19,20:24,23:20,23:35,,,2.9,2.9,0.0,0.0,2.9,2.9,545.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-02-02,N12321,KHII,KSMO,,23:36,00:03,01:23,01:38,,,2.0,2.0,0.0,0.0,2.0,2.0,206.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,1;RNAV (GPS);21;KSMO;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-02-02,N12321,KOMA,KAPA,,16:15,16:20,18:40,18:55,,,2.7,2.7,0.0,0.0,2.7,2.7,422.0,1,1,0,0,1,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-02-01,N12321,KCAK,KOMA,,22:35,22:45,02:00,02:15,,,3.3,3.3,0.0,2.7,3.3,3.3,653.0,1,0,0,1,1,0.7,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2020-02-01,N12321,KRKD,KCAK,,18:41,18:49,22:02,22:05,,,3.4,3.4,0.0,0.0,3.4,3.4,577.0,1,1,0,0,1,1.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
2019-12-30,N12321,KRKD,KBED,ENE KLWM,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,135.0,1,1,0,0,1,0.7,0.0,0.00,0.00,0.00,0.00,0,1;ILS;11;KBED;,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,false,false,false,
